话题id,话题,热度值,发布视频量,播放量,稿均播放量,话题创建时间,话题时间热度键值对,差分值,趋势
1.75E+15,以昂讲传递正能量,22,1,26626,26626,2022/12/11 10:02,"[('20240907', 21), ('20240908', 21), ('20240909', 28), ('20240910', 21), ('20240912', 35), ('20240918', 21), ('20240919', 21)]",0,无明显趋势变化
1.63E+15,闲事少管,102,902,9569933,10609,2019/4/20 2:28,"[('20240919', 35)]",0,无明显趋势变化
7.35E+18,想听年长的姐姐们说说话,21,3,33540,11180,2024/3/26 12:13,"[('20240906', 21), ('20240918', 39), ('20240919', 21)]",0,无明显趋势变化
1.63E+15,维护,1405,8326,134984536,16212,2019/5/22 11:14,"[('20240909', 154), ('20240912', 106), ('20240913', 0), ('20240915', 0), ('20240915', 85), ('20240918', 1258), ('20240919', 153)]",-1,整体下降趋势
1.61E+15,心胸,93,1479,26316202,17793,2018/10/3 14:59,"[('20240906', 48), ('20240907', 29), ('20240907', 0), ('20240908', 36), ('20240909', 64), ('20240910', 24), ('20240910', 0), ('20240911', 30), ('20240912', 23), ('20240912', 0), ('20240913', 47), ('20240914', 40), ('20240915', 40), ('20240916', 0), ('20240916', 22), ('20240917', 47), ('20240918', 49), ('20240919', 47)]",-1,整体下降趋势
1.76E+15,看孙子兵法做高启强,87,37289,471424968,12642,2023/1/23 10:51,"[('20240906', 48), ('20240907', 204), ('20240908', 48), ('20240909', 59), ('20240910', 55), ('20240911', 63), ('20240912', 41), ('20240913', 23), ('20240914', 0), ('20240914', 37), ('20240915', 47), ('20240916', 60), ('20240917', 0), ('20240917', 38), ('20240918', 0), ('20240918', 29), ('20240919', 47)]",-1,整体下降趋势
1.65E+15,高质量社交,84,866,5172361,5972,2019/10/1 12:48,"[('20240906', 28), ('20240907', 21), ('20240908', 28), ('20240909', 0), ('20240909', 73), ('20240910', 57), ('20240911', 0), ('20240911', 37), ('20240912', 26), ('20240912', 0), ('20240913', 23), ('20240914', 32), ('20240914', 0), ('20240915', 32), ('20240915', 0), ('20240916', 0), ('20240916', 25), ('20240917', 25), ('20240918', 50), ('20240918', 0), ('20240919', 27)]",-1,整体下降趋势
1.62E+15,打交道,83,934,14267674,15275,2018/10/27 14:15,"[('20240906', 47), ('20240907', 0), ('20240907', 37), ('20240908', 42), ('20240908', 0), ('20240909', 50), ('20240910', 0), ('20240910', 47), ('20240911', 0), ('20240911', 29), ('20240912', 44), ('20240912', 0), ('20240913', 49), ('20240913', 0), ('20240914', 69), ('20240915', 29), ('20240916', 0), ('20240916', 29), ('20240917', 22), ('20240917', 0), ('20240918', 36), ('20240919', 46)]",-1,整体下降趋势
1.63E+15,我是最棒的自己,62,819,1651233,2016,2019/2/27 6:38,"[('20240906', 44), ('20240907', 0), ('20240907', 58), ('20240908', 30), ('20240909', 37), ('20240910', 24), ('20240911', 30), ('20240912', 37), ('20240913', 23), ('20240914', 21), ('20240915', 21), ('20240916', 35), ('20240917', 23), ('20240918', 58), ('20240919', 43)]",-1,整体下降趋势
1.60E+15,克服自卑,56,1556,18880517,12134,2018/6/3 16:19,"[('20240906', 56), ('20240907', 30), ('20240907', 0), ('20240908', 22), ('20240909', 57), ('20240910', 41), ('20240911', 0), ('20240911', 21), ('20240913', 39), ('20240914', 22), ('20240916', 22), ('20240917', 0), ('20240917', 21), ('20240919', 55)]",-1,整体下降趋势
1.71E+15,什么是平等,33,24,450308,18762,2021/9/29 0:36,"[('20240906', 22), ('20240907', 23), ('20240908', 22), ('20240909', 23), ('20240910', 23), ('20240911', 23), ('20240912', 22), ('20240913', 22), ('20240914', 30), ('20240915', 22), ('20240916', 22), ('20240919', 21)]",-1,整体下降趋势
1.61E+15,如何爱自己,29,1381,16923781,12254,2018/8/22 19:31,"[('20240906', 29), ('20240907', 0), ('20240907', 28), ('20240908', 0), ('20240908', 21), ('20240909', 39), ('20240910', 40), ('20240911', 39), ('20240912', 69), ('20240913', 39), ('20240914', 0), ('20240914', 46), ('20240915', 21), ('20240915', 0), ('20240916', 62), ('20240917', 23), ('20240918', 22), ('20240919', 28)]",-1,整体下降趋势
1.60E+15,你的理想生活是什么,25,123,4645594,37769,2018/4/18 5:36,"[('20240906', 22), ('20240907', 22), ('20240908', 22), ('20240909', 21), ('20240910', 21), ('20240912', 21), ('20240913', 21), ('20240914', 21), ('20240915', 22), ('20240916', 22), ('20240917', 23), ('20240919', 21)]",-1,整体下降趋势
1.71E+15,为什么说自律的顶端是享受孤独,23,12943,42600750,3291,2021/10/14 12:31,"[('20240906', 22), ('20240910', 28), ('20240911', 21), ('20240916', 23), ('20240917', 21), ('20240918', 28), ('20240919', 21)]",-1,整体下降趋势
1.70E+15,看到问题,23,8,3068,383,2021/6/10 1:59,"[('20240910', 22), ('20240911', 23), ('20240912', 21), ('20240914', 21), ('20240915', 22), ('20240916', 21), ('20240917', 21), ('20240919', 21)]",-1,整体下降趋势
1.67E+15,识别情绪,23,132,330303,2502,2020/4/28 13:15,"[('20240909', 22), ('20240910', 41), ('20240911', 41), ('20240912', 39), ('20240914', 21), ('20240915', 22), ('20240916', 21), ('20240917', 21), ('20240919', 21)]",-1,整体下降趋势
1.76E+15,稳定的内核,22,113,256825,2272,2023/2/27 8:18,"[('20240906', 22), ('20240908', 22), ('20240913', 21), ('20240917', 21), ('20240919', 21)]",-1,整体下降趋势
1.66E+15,入世智慧,22,1260,50501933,40080,2020/3/19 4:36,"[('20240906', 22), ('20240907', 23), ('20240907', 0), ('20240908', 22), ('20240909', 21), ('20240910', 0), ('20240910', 22), ('20240911', 23), ('20240911', 0), ('20240913', 21), ('20240914', 45), ('20240915', 39), ('20240916', 21), ('20240918', 21), ('20240919', 21)]",-1,整体下降趋势
1.73E+15,最脏最没价值的女人,22,1,61356,61356,2022/5/11 9:26,"[('20240910', 22), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240919', 21)]",-1,整体下降趋势
1.75E+15,我们的星光汇聚成诗歌,22,3,83268,27756,2023/1/6 11:50,"[('20240914', 22), ('20240919', 21)]",-1,整体下降趋势
7.35E+18,心理宽慰,21,13,339310,26100,2024/3/22 9:40,"[('20240915', 22), ('20240919', 21)]",-1,整体下降趋势
1.66E+15,事上磨炼,21,73,74853,1025,2020/4/20 11:13,"[('20240909', 22), ('20240919', 21)]",-1,整体下降趋势
1.76E+15,你的人间清醒大王,21,5,613999,122799,2023/1/27 4:38,"[('20240907', 22), ('20240908', 28), ('20240909', 21), ('20240910', 21), ('20240912', 21), ('20240913', 45), ('20240914', 21), ('20240915', 28), ('20240916', 21), ('20240917', 21), ('20240919', 21)]",-1,整体下降趋势
1.71E+15,使用钱,21,6,21765,3627,2021/8/1 6:58,"[('20240911', 22), ('20240919', 21)]",-1,整体下降趋势
1.62E+15,焦虑感,21,804,2928098,3641,2018/10/26 7:53,"[('20240910', 22), ('20240913', 22), ('20240919', 21)]",-1,整体下降趋势
7.36E+18,把握分寸感在人际交往中非常重要,30,1,272634,272634,2024/4/28 21:12,"[('20240911', 29), ('20240914', 21), ('20240918', 22), ('20240919', 28)]",-1,整体下降趋势
7.36E+18,分寸感是一门学问,30,1,272639,272639,2024/4/28 21:12,"[('20240911', 29), ('20240914', 21), ('20240918', 22), ('20240919', 28)]",-1,整体下降趋势
1.77E+15,国学答案,22,1,116814,116814,2023/6/23 12:22,"[('20240907', 22), ('20240908', 28), ('20240918', 21), ('20240919', 21)]",-1,整体下降趋势
7.38E+18,提升逆伤,63,1,248319,248319,2024/6/11 14:24,"[('20240906', 22), ('20240907', 36), ('20240908', 33), ('20240909', 25), ('20240910', 23), ('20240911', 22), ('20240912', 21), ('20240913', 30), ('20240914', 23), ('20240915', 38), ('20240916', 22), ('20240917', 35), ('20240918', 22), ('20240919', 21)]",-1,整体下降趋势
1.72E+15,避免精神内耗,24,76,77762,1023,2022/1/29 13:54,"[('20240917', 22), ('20240918', 23), ('20240919', 21)]",-1,整体下降趋势
1.76E+15,卑慢,28,3,131841,43947,2023/1/18 2:47,"[('20240911', 22), ('20240918', 28), ('20240919', 21)]",-1,整体下降趋势
1.68E+15,目标与执行,29,41,5163524,125939,2020/11/23 14:32,"[('20240907', 22), ('20240908', 22), ('20240916', 28), ('20240918', 21), ('20240919', 21)]",-1,整体下降趋势
1.74E+15,假装精明,57,1,137450,137450,2022/6/18 11:56,"[('20240906', 22), ('20240907', 29), ('20240908', 133), ('20240909', 21), ('20240911', 21), ('20240913', 21), ('20240914', 21), ('20240915', 21), ('20240916', 48), ('20240917', 28), ('20240918', 21), ('20240919', 21)]",-1,整体下降趋势
1.77E+15,现在的女性都好清醒啊,26,1,4221044,4221044,2023/5/9 9:39,"[('20240906', 22), ('20240907', 22), ('20240908', 22), ('20240909', 21), ('20240912', 21), ('20240914', 23), ('20240915', 21), ('20240916', 22), ('20240917', 22), ('20240918', 22), ('20240919', 21)]",-1,整体下降趋势
7.38E+18,到哪都有饿了么,46,3,2581304,860434,2024/6/12 7:49,"[('20240906', 22), ('20240907', 36), ('20240908', 22), ('20240909', 21), ('20240910', 0), ('20240910', 22), ('20240911', 22), ('20240912', 21), ('20240913', 22), ('20240914', 21), ('20240915', 29), ('20240916', 29), ('20240917', 29), ('20240918', 0), ('20240918', 21), ('20240919', 21)]",-1,整体下降趋势
7.41E+18,轻松观,33,1,17126,17126,2024/8/23 11:29,"[('20240906', 22), ('20240907', 29), ('20240908', 22), ('20240909', 29), ('20240910', 21), ('20240911', 21), ('20240912', 22), ('20240913', 21), ('20240914', 29), ('20240915', 21), ('20240916', 21), ('20240917', 22), ('20240918', 21), ('20240919', 21)]",-1,整体下降趋势
1.65E+15,和原生家庭和解,63,132,1956922,14825,2019/12/26 10:18,"[('20240906', 22), ('20240907', 36), ('20240908', 33), ('20240909', 25), ('20240910', 23), ('20240911', 22), ('20240912', 21), ('20240913', 30), ('20240914', 23), ('20240915', 38), ('20240916', 22), ('20240917', 35), ('20240918', 22), ('20240919', 21)]",-1,整体下降趋势
1.63E+15,活在别人的眼里,39,215,905211,4210,2019/3/13 8:14,"[('20240906', 22), ('20240907', 21), ('20240908', 21), ('20240909', 21), ('20240911', 22), ('20240912', 21), ('20240913', 21), ('20240914', 21), ('20240915', 29), ('20240916', 28), ('20240917', 22), ('20240918', 21), ('20240919', 21)]",-1,整体下降趋势
1.58E+15,无法改变,22,662,1263471,1908,2017/11/13 21:00,"[('20240907', 22), ('20240910', 28), ('20240918', 22), ('20240919', 21)]",-1,整体下降趋势
1.60E+15,我的变化史,25,143,829501,5800,2018/6/30 21:20,"[('20240906', 23), ('20240907', 22), ('20240908', 22), ('20240909', 30), ('20240910', 23), ('20240911', 22), ('20240912', 22), ('20240913', 22), ('20240914', 21), ('20240915', 22), ('20240916', 21), ('20240917', 21), ('20240918', 21), ('20240919', 22)]",-1,整体下降趋势
1.74E+15,一定要摆脱自卑,173,2,837910,418955,2022/8/19 7:15,"[('20240906', 22), ('20240907', 28), ('20240908', 21), ('20240909', 21), ('20240910', 22), ('20240911', 21), ('20240912', 22), ('20240913', 61), ('20240914', 132), ('20240915', 22), ('20240916', 21), ('20240917', 28), ('20240918', 21), ('20240919', 21)]",-1,整体下降趋势
1.64E+15,疏导,29,343,1161564,3386,2019/7/10 1:03,"[('20240906', 22), ('20240908', 21), ('20240914', 21), ('20240916', 28), ('20240918', 21), ('20240919', 21)]",-1,整体下降趋势
1.77E+15,高考前的一封信,43,13,1940079,149236,2023/6/3 2:27,"[('20240906', 22), ('20240907', 29), ('20240908', 22), ('20240909', 21), ('20240910', 21), ('20240911', 29), ('20240912', 22), ('20240913', 22), ('20240914', 22), ('20240915', 30), ('20240916', 22), ('20240917', 23), ('20240918', 29), ('20240919', 21)]",-1,整体下降趋势
1.67E+15,开放式结尾,23,43,4360214,101400,2020/6/17 15:03,"[('20240906', 22), ('20240907', 21), ('20240908', 21), ('20240913', 21), ('20240917', 21), ('20240918', 21), ('20240919', 21)]",-1,整体下降趋势
1.69E+15,杨天真反容貌焦虑,31,2,807898,403949,2020/12/25 9:44,"[('20240906', 22), ('20240907', 22), ('20240908', 21), ('20240909', 21), ('20240910', 21), ('20240911', 28), ('20240912', 21), ('20240913', 21), ('20240914', 21), ('20240915', 21), ('20240916', 28), ('20240917', 21), ('20240918', 21), ('20240919', 21)]",-1,整体下降趋势
1.62E+15,行动者,57,177,1540566,8703,2018/11/19 17:18,"[('20240906', 22), ('20240907', 22), ('20240908', 29), ('20240909', 43), ('20240910', 38), ('20240911', 21), ('20240912', 22), ('20240913', 22), ('20240914', 29), ('20240915', 36), ('20240916', 24), ('20240917', 28), ('20240918', 24), ('20240919', 21)]",-1,整体下降趋势
1.70E+15,可可聊天室,70,1,2154017,2154017,2021/6/18 13:00,"[('20240906', 24), ('20240907', 38), ('20240908', 31), ('20240909', 44), ('20240910', 23), ('20240911', 51), ('20240912', 25), ('20240913', 38), ('20240914', 23), ('20240915', 30), ('20240916', 31), ('20240917', 31), ('20240918', 23), ('20240919', 23)]",-1,整体下降趋势
1.68E+15,对别人的善良就是对自己的残忍,39,204,7528243,36903,2020/10/27 8:16,"[('20240906', 22), ('20240907', 22), ('20240908', 22), ('20240909', 22), ('20240910', 22), ('20240911', 21), ('20240912', 29), ('20240913', 29), ('20240914', 22), ('20240915', 22), ('20240916', 28), ('20240917', 21), ('20240918', 21), ('20240919', 21)]",-1,整体下降趋势
1.76E+15,人与ai,36,13,93155,7165,2023/4/7 11:00,"[('20240906', 22), ('20240907', 22), ('20240908', 21), ('20240909', 23), ('20240910', 23), ('20240911', 21), ('20240912', 28), ('20240913', 23), ('20240914', 22), ('20240915', 21), ('20240916', 28), ('20240917', 24), ('20240918', 22), ('20240919', 21)]",-1,整体下降趋势
1.70E+15,青年节寄语,33,831,2428599,2922,2021/5/4 7:24,"[('20240906', 22), ('20240907', 43), ('20240908', 22), ('20240909', 22), ('20240910', 22), ('20240911', 21), ('20240912', 32), ('20240913', 25), ('20240914', 22), ('20240915', 23), ('20240916', 22), ('20240917', 22), ('20240918', 22), ('20240919', 21)]",-1,整体下降趋势
1.59E+15,肉体,62,768,18773606,24444,2018/1/10 6:20,"[('20240906', 46), ('20240907', 0), ('20240907', 60), ('20240908', 0), ('20240908', 47), ('20240909', 21), ('20240910', 53), ('20240911', 29), ('20240912', 28), ('20240913', 39), ('20240914', 36), ('20240915', 39), ('20240916', 41), ('20240917', 22), ('20240917', 0), ('20240918', 39), ('20240919', 44)]",-2,整体下降趋势
1.76E+15,活出纯粹,22,3,9771,3257,2023/2/22 21:34,"[('20240906', 23), ('20240907', 21), ('20240908', 22), ('20240909', 21), ('20240910', 30), ('20240913', 21), ('20240915', 21), ('20240917', 21), ('20240919', 21)]",-2,整体下降趋势
1.78E+15,李佳琦言论为何引争议,23,270,6101718,22598,2023/9/11 4:16,"[('20240918', 23), ('20240919', 21)]",-2,整体下降趋势
1.66E+15,大商智慧,25,189,282176,1492,2020/1/13 11:31,"[('20240917', 23), ('20240918', 23), ('20240919', 21)]",-2,整体下降趋势
1.77E+15,谁不想拥有一个郝楠这样的老师,31,8,7385845,923230,2023/7/14 9:10,"[('20240906', 23), ('20240907', 22), ('20240908', 29), ('20240909', 121), ('20240910', 22), ('20240911', 21), ('20240912', 21), ('20240913', 28), ('20240914', 22), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240918', 22), ('20240919', 21)]",-2,整体下降趋势
1.70E+15,资本控制,86,188,2180348,11597,2021/6/10 4:42,"[('20240910', 23), ('20240911', 22), ('20240913', 21), ('20240917', 69), ('20240918', 40), ('20240919', 21)]",-2,整体下降趋势
7.42E+18,远卓培训,25,1,741,741,2024/9/17 3:46,"[('20240917', 23), ('20240918', 23), ('20240919', 21)]",-2,整体下降趋势
7.42E+18,慧心拙行,25,1,741,741,2024/9/17 3:46,"[('20240917', 23), ('20240918', 23), ('20240919', 21)]",-2,整体下降趋势
1.58E+15,我迷茫了,46,392,3006781,7670,2017/11/12 3:19,"[('20240906', 23), ('20240907', 23), ('20240908', 22), ('20240909', 30), ('20240910', 24), ('20240911', 24), ('20240912', 22), ('20240913', 22), ('20240914', 29), ('20240915', 21), ('20240916', 21), ('20240917', 28), ('20240918', 29), ('20240919', 21)]",-2,整体下降趋势
1.74E+15,後山老道,125,49,14451623,294931,2022/8/2 3:55,"[('20240906', 75), ('20240907', 123), ('20240908', 81), ('20240909', 56), ('20240910', 42), ('20240911', 21), ('20240912', 52), ('20240913', 62), ('20240914', 63), ('20240915', 75), ('20240916', 80), ('20240917', 41), ('20240918', 81), ('20240919', 73)]",-2,整体下降趋势
1.65E+15,一个人更要好好爱自己,205,964,140955968,146219,2019/12/11 9:46,"[('20240906', 94), ('20240907', 104), ('20240908', 113), ('20240909', 105), ('20240910', 83), ('20240911', 123), ('20240912', 50), ('20240913', 56), ('20240914', 94), ('20240915', 113), ('20240916', 93), ('20240917', 116), ('20240918', 104), ('20240919', 91)]",-3,整体下降趋势
1.63E+15,朗达拜恩,139,1315,5484872,4171,2019/2/14 1:21,"[('20240906', 55), ('20240907', 64), ('20240907', 0), ('20240908', 43), ('20240909', 60), ('20240910', 85), ('20240911', 65), ('20240912', 91), ('20240913', 58), ('20240913', 0), ('20240914', 30), ('20240915', 45), ('20240916', 23), ('20240917', 24), ('20240918', 62), ('20240919', 52)]",-3,整体下降趋势
1.67E+15,性格软弱,55,458,15357426,33531,2020/5/27 6:42,"[('20240906', 42), ('20240907', 22), ('20240908', 21), ('20240909', 53), ('20240910', 21), ('20240911', 23), ('20240912', 37), ('20240912', 0), ('20240913', 22), ('20240914', 0), ('20240914', 36), ('20240915', 47), ('20240916', 29), ('20240916', 0), ('20240917', 23), ('20240917', 0), ('20240918', 41), ('20240919', 39)]",-3,整体下降趋势
1.74E+15,男性焦虑,44,6,32975,5495,2022/9/15 3:01,"[('20240912', 25), ('20240913', 31), ('20240914', 22), ('20240915', 29), ('20240916', 21), ('20240917', 22), ('20240918', 22), ('20240919', 22)]",-3,整体下降趋势
1.60E+15,学会独处,631,96965,112377701,1158,2018/4/13 16:21,"[('20240906', 345), ('20240907', 494), ('20240908', 374), ('20240909', 344), ('20240910', 440), ('20240911', 457), ('20240912', 474), ('20240913', 493), ('20240914', 390), ('20240915', 295), ('20240916', 357), ('20240917', 380), ('20240918', 381), ('20240919', 340)]",-5,整体下降趋势
1.72E+15,维娜的茶,30,9,304442,33826,2021/12/29 12:56,"[('20240907', 28), ('20240908', 39), ('20240914', 21), ('20240916', 28), ('20240919', 23)]",-5,整体下降趋势
7.41E+18,天塌实地走好每一步！,23,1,476,476,2024/9/11 1:32,"[('20240911', 26), ('20240912', 23), ('20240913', 21), ('20240914', 21), ('20240915', 21), ('20240916', 21), ('20240917', 21), ('20240919', 21)]",-5,整体下降趋势
1.68E+15,敢想敢干才能成功,75,200,331348,1656,2020/10/23 5:52,"[('20240915', 34), ('20240916', 33), ('20240917', 44), ('20240918', 22), ('20240919', 29)]",-5,整体下降趋势
1.65E+15,慧悦读,258,713,2852271,4000,2019/12/2 7:53,"[('20240906', 88), ('20240907', 57), ('20240908', 69), ('20240909', 56), ('20240910', 73), ('20240911', 56), ('20240912', 87), ('20240913', 93), ('20240914', 133), ('20240915', 89), ('20240916', 88), ('20240917', 104), ('20240918', 158), ('20240919', 82)]",-6,整体下降趋势
1.72E+15,郎行千里,90,581,9503041,16356,2022/2/11 13:24,"[('20240906', 46), ('20240907', 82), ('20240908', 80), ('20240909', 88), ('20240910', 47), ('20240911', 113), ('20240912', 69), ('20240913', 55), ('20240914', 58), ('20240915', 58), ('20240916', 79), ('20240917', 29), ('20240918', 83), ('20240919', 40)]",-6,整体下降趋势
