话题id,话题,热度值,发布视频量,播放量,稿均播放量,话题创建时间,话题时间热度键值对,差分值,趋势
1682842360433672,智海大和尚,2021,787,54811711,69646,2020-11-09 01:08:59,"[('20240906', 782), ('20240907', 949), ('20240908', 855), ('20240909', 696), ('20240910', 849), ('20240911', 871), ('20240912', 1887), ('20240913', 606), ('20240914', 612), ('20240915', 844), ('20240916', 592), ('20240917', 1103), ('20240918', 786), ('20240919', 1417)]",635,整体上升趋势
1613199585123341,真正爱你的男人,2015,1307,30205936,23110,2018-10-02 07:56:52,"[('20240906', 63), ('20240907', 99), ('20240908', 81), ('20240909', 55), ('20240910', 71), ('20240911', 43), ('20240912', 68), ('20240913', 1954), ('20240914', 48), ('20240915', 86), ('20240916', 62), ('20240917', 54), ('20240918', 37), ('20240918', 0), ('20240919', 47)]",-16,整体下降趋势
1578895328002126,这辈子的遗憾,2013,176406,721295319,4088,2017-09-18 16:25:23,"[('20240906', 1305), ('20240907', 1068), ('20240908', 1289), ('20240909', 1508), ('20240910', 1736), ('20240911', 1399), ('20240912', 1471), ('20240913', 1344), ('20240914', 1140), ('20240915', 817), ('20240916', 904), ('20240917', 1158), ('20240918', 907), ('20240919', 976)]",-329,整体下降趋势
1780812062550026,电影坠落的审判,2009,2435,643722996,264362,2023-10-26 10:05:56,"[('20240906', 165), ('20240907', 159), ('20240907', 0), ('20240908', 156), ('20240909', 110), ('20240910', 166), ('20240911', 187), ('20240912', 168), ('20240913', 213), ('20240914', 1650), ('20240915', 165), ('20240916', 1717), ('20240917', 140), ('20240918', 0), ('20240918', 134), ('20240919', 255)]",90,整体上升趋势
1599637070180381,艾特对象,2006,7149,373546308,52251,2018-05-05 15:06:29,"[('20240906', 743), ('20240907', 984), ('20240908', 873), ('20240909', 812), ('20240910', 731), ('20240911', 878), ('20240912', 466), ('20240913', 728), ('20240914', 0), ('20240914', 429), ('20240915', 341), ('20240916', 613), ('20240917', 311), ('20240918', 131), ('20240919', 133)]",-610,整体下降趋势
1609182298268685,从此各自安好互不打扰,2002,53101,305150212,5746,2018-08-18 23:43:48,"[('20240906', 669), ('20240907', 792), ('20240908', 873), ('20240909', 954), ('20240910', 669), ('20240911', 719), ('20240912', 525), ('20240913', 546), ('20240914', 558), ('20240915', 577), ('20240916', 658), ('20240917', 694), ('20240918', 708), ('20240919', 728)]",59,整体上升趋势
1632733176007687,荷尔蒙的气息,2000,3968,67657434,17050,2019-05-05 22:34:56,"[('20240906', 2310), ('20240907', 1952), ('20240908', 706), ('20240909', 124), ('20240910', 142), ('20240911', 129), ('20240912', 143), ('20240913', 74), ('20240914', 58), ('20240914', 0), ('20240915', 686), ('20240916', 220), ('20240917', 1432), ('20240918', 444), ('20240919', 1198)]",-1112,整体下降趋势
1587500566292494,我以为的只是我以为,1994,563753,665657495,1180,2017-12-22 16:01:57,"[('20240906', 713), ('20240907', 650), ('20240908', 1494), ('20240909', 1453), ('20240910', 900), ('20240911', 977), ('20240912', 964), ('20240913', 861), ('20240914', 838), ('20240915', 709), ('20240916', 800), ('20240917', 791), ('20240918', 614), ('20240919', 877)]",164,整体上升趋势
1583385694294029,感同深受,9417,471600,697047269,1478,2017-11-07 05:57:50,"[('20240906', 1266), ('20240907', 1148), ('20240908', 1213), ('20240909', 1272), ('20240910', 1453), ('20240911', 2392), ('20240912', 1639), ('20240913', 1756), ('20240914', 1754), ('20240915', 1841), ('20240916', 1832), ('20240917', 1639), ('20240918', 1900), ('20240919', 3921)]",2655,整体上升趋势
1656036752485389,向阳而生聚力而行,1986,532267,868892267,1632,2020-01-18 03:56:04,"[('20240906', 817), ('20240907', 740), ('20240908', 931), ('20240909', 933), ('20240910', 821), ('20240911', 851), ('20240912', 765), ('20240913', 726), ('20240914', 878), ('20240915', 900), ('20240916', 914), ('20240917', 740), ('20240918', 818), ('20240919', 1101)]",284,整体上升趋势
1619987976216579,正念的奇迹,1971,28460,63610835,2235,2018-12-16 06:15:26,"[('20240906', 1226), ('20240907', 1085), ('20240908', 985), ('20240909', 1556), ('20240910', 862), ('20240911', 778), ('20240912', 864), ('20240913', 904), ('20240914', 712), ('20240915', 857), ('20240916', 1016), ('20240917', 711), ('20240918', 694), ('20240919', 582)]",-644,整体下降趋势
1721676188557389,了解女人内心,1971,7681,150486517,19592,2022-01-11 16:27:12,"[('20240906', 959), ('20240907', 726), ('20240908', 3790), ('20240909', 3780), ('20240910', 954), ('20240911', 526), ('20240912', 314), ('20240913', 485), ('20240914', 208), ('20240915', 250), ('20240916', 252), ('20240917', 757), ('20240918', 713), ('20240919', 576)]",-383,整体下降趋势
1641134413541384,情人节文案,1970,144548,2108042390,14583,2019-08-06 16:09:00,"[('20240906', 599), ('20240907', 611), ('20240908', 576), ('20240909', 1276), ('20240910', 527), ('20240911', 526), ('20240912', 485), ('20240913', 583), ('20240914', 623), ('20240915', 522), ('20240916', 621), ('20240917', 701), ('20240918', 587), ('20240919', 527)]",-72,整体下降趋势
1653899085506574,越能干的女人越没人心疼,1950,123314,439225171,3561,2019-12-25 13:39:02,"[('20240906', 999), ('20240907', 882), ('20240908', 933), ('20240909', 1354), ('20240910', 1372), ('20240911', 957), ('20240912', 1275), ('20240913', 1238), ('20240914', 718), ('20240915', 910), ('20240916', 798), ('20240917', 778), ('20240918', 768), ('20240919', 941)]",-58,整体下降趋势
1732136105046083,德元人性营销,1949,94890,395366935,4166,2022-05-07 03:26:06,"[('20240906', 756), ('20240907', 983), ('20240908', 663), ('20240909', 693), ('20240910', 549), ('20240911', 569), ('20240912', 0), ('20240912', 518), ('20240913', 608), ('20240914', 701), ('20240915', 1378), ('20240916', 602), ('20240917', 806), ('20240918', 857), ('20240919', 686)]",-70,整体下降趋势
1705091774300173,future语录,1943,3614,345297583,95544,2021-07-12 15:04:20,"[('20240906', 1337), ('20240907', 1343), ('20240908', 1382), ('20240909', 1270), ('20240910', 900), ('20240911', 923), ('20240912', 1004), ('20240913', 979), ('20240914', 909), ('20240915', 879), ('20240916', 1144), ('20240917', 937), ('20240918', 1350), ('20240919', 908)]",-429,整体下降趋势
1715233459473411,素诉朗诵合拍,1939,1943,59445283,30594,2021-11-01 13:41:38,"[('20240906', 807), ('20240907', 902), ('20240908', 826), ('20240909', 930), ('20240910', 964), ('20240911', 908), ('20240912', 1058), ('20240913', 1511), ('20240914', 805), ('20240915', 1180), ('20240916', 811), ('20240917', 907), ('20240918', 1003), ('20240919', 1259)]",452,整体上升趋势
7349155804135557172,永远拒绝内耗,1935,10562,130055116,12313,2024-03-22 11:59:04,"[('20240906', 2015), ('20240907', 1564), ('20240908', 1106), ('20240909', 1634), ('20240910', 564), ('20240911', 587), ('20240912', 740), ('20240913', 435), ('20240914', 358), ('20240915', 474), ('20240916', 503), ('20240917', 385), ('20240918', 305), ('20240919', 337)]",-1678,整体下降趋势
1776470012034055,人与人之间现实又很扎心的句子,1933,58475,111929371,1914,2023-09-08 11:51:32,"[('20240906', 466), ('20240907', 3988), ('20240908', 1079), ('20240909', 576), ('20240910', 531), ('20240911', 675), ('20240912', 692), ('20240913', 804), ('20240914', 932), ('20240915', 594), ('20240916', 430), ('20240917', 489), ('20240918', 451), ('20240919', 464)]",-2,整体下降趋势
1613721026417678,说的句句在理,1921,120858,189767318,1570,2018-10-08 02:04:57,"[('20240906', 270), ('20240907', 316), ('20240908', 309), ('20240909', 331), ('20240910', 1102), ('20240911', 423), ('20240911', 0), ('20240912', 891), ('20240913', 704), ('20240914', 516), ('20240915', 404), ('20240916', 332), ('20240917', 445), ('20240918', 407), ('20240919', 430)]",160,整体上升趋势
1597329129302088,幸福女人,1915,28647,282198166,9850,2018-04-10 03:42:45,"[('20240906', 408), ('20240907', 202), ('20240908', 146), ('20240909', 181), ('20240910', 133), ('20240911', 159), ('20240912', 129), ('20240913', 171), ('20240914', 178), ('20240914', 0), ('20240915', 118), ('20240916', 126), ('20240917', 109), ('20240918', 1101), ('20240919', 942)]",534,整体上升趋势
7383903450303105024,卫姐对口型唱歌,1914,72,134199,1863,2024-06-24 03:17:11,"[('20240906', 351), ('20240907', 308), ('20240908', 334), ('20240909', 540), ('20240910', 419), ('20240911', 437), ('20240912', 390), ('20240913', 607), ('20240914', 658), ('20240915', 396), ('20240916', 636), ('20240917', 664), ('20240918', 453), ('20240919', 437)]",86,整体上升趋势
1657607495170062,钟sir来了,1907,782,7435528,9508,2020-02-04 12:03:45,"[('20240906', 74), ('20240907', 388), ('20240908', 230), ('20240909', 152), ('20240910', 2143), ('20240911', 834), ('20240912', 625), ('20240913', 600), ('20240914', 471), ('20240915', 142), ('20240916', 221), ('20240917', 475), ('20240918', 297), ('20240919', 947)]",873,整体上升趋势
1588905674180612,上善若水,1900,90905,306523751,3371,2018-01-07 04:15:33,"[('20240906', 468), ('20240907', 454), ('20240908', 556), ('20240909', 481), ('20240910', 471), ('20240911', 424), ('20240912', 492), ('20240913', 560), ('20240914', 374), ('20240915', 594), ('20240916', 460), ('20240917', 437), ('20240918', 415), ('20240919', 737)]",269,整体上升趋势
1611395323972615,爱恨一笔勾销,1897,69785,91153454,1306,2018-09-12 09:58:54,"[('20240906', 467), ('20240907', 471), ('20240908', 443), ('20240909', 525), ('20240910', 496), ('20240911', 477), ('20240912', 640), ('20240913', 882), ('20240914', 678), ('20240915', 449), ('20240916', 537), ('20240917', 567), ('20240918', 541), ('20240919', 1239)]",772,整体上升趋势
1567105406565378,态度决定一切,1890,256910,803432356,3127,2017-05-11 13:09:37,"[('20240906', 434), ('20240907', 437), ('20240908', 433), ('20240909', 1068), ('20240910', 1927), ('20240911', 635), ('20240912', 514), ('20240913', 1077), ('20240914', 524), ('20240915', 571), ('20240916', 515), ('20240917', 457), ('20240918', 625), ('20240919', 854)]",420,整体上升趋势
1592128782442504,重感情,1885,29496,573455858,19441,2018-02-11 18:05:28,"[('20240906', 338), ('20240907', 402), ('20240908', 345), ('20240909', 338), ('20240910', 328), ('20240911', 394), ('20240912', 253), ('20240913', 299), ('20240914', 557), ('20240915', 406), ('20240916', 599), ('20240917', 746), ('20240918', 788), ('20240919', 503)]",165,整体上升趋势
1610292325600323,8月的最后一天,1882,50277,140096704,2786,2018-08-31 05:47:13,"[('20240906', 1434), ('20240907', 1241), ('20240908', 1135), ('20240909', 1089), ('20240910', 795), ('20240911', 723), ('20240912', 811), ('20240913', 800), ('20240914', 768), ('20240915', 677), ('20240916', 725), ('20240917', 671), ('20240918', 571), ('20240919', 472)]",-962,整体下降趋势
1673967358216206,心机女害人害己,1882,6801,123996534,18232,2020-08-03 01:54:59,"[('20240906', 40), ('20240907', 22), ('20240908', 39), ('20240909', 144), ('20240910', 28), ('20240910', 0), ('20240911', 26), ('20240912', 42), ('20240913', 23), ('20240914', 42), ('20240915', 41), ('20240916', 40), ('20240917', 23), ('20240918', 0), ('20240918', 872), ('20240919', 1174)]",1134,整体上升趋势
1603540419988493,善恶到头终有报,8451,49431,511345212,10344,2018-06-17 17:08:34,"[('20240906', 1427), ('20240907', 876), ('20240908', 3502), ('20240909', 1456), ('20240910', 1677), ('20240911', 1299), ('20240912', 1370), ('20240913', 1119), ('20240914', 1389), ('20240915', 977), ('20240916', 980), ('20240917', 826), ('20240918', 3139), ('20240919', 3571)]",2144,整体上升趋势
1667478416116743,句句实话句句扎心,1875,127606,359622879,2818,2020-05-23 10:57:23,"[('20240906', 757), ('20240907', 971), ('20240908', 599), ('20240909', 980), ('20240910', 1036), ('20240911', 761), ('20240912', 656), ('20240913', 590), ('20240914', 616), ('20240915', 766), ('20240916', 887), ('20240917', 789), ('20240918', 817), ('20240919', 687)]",-70,整体下降趋势
1584409003751437,接受不完美的自己,1873,7339,90384510,12315,2017-11-18 13:02:54,"[('20240906', 198), ('20240907', 182), ('20240908', 186), ('20240909', 430), ('20240910', 284), ('20240911', 342), ('20240912', 213), ('20240913', 133), ('20240914', 178), ('20240915', 651), ('20240916', 567), ('20240917', 733), ('20240918', 813), ('20240919', 491)]",293,整体上升趋势
1589653872866312,人与人,1872,20112,100785646,5011,2018-01-15 10:27:51,"[('20240906', 1095), ('20240907', 1001), ('20240908', 880), ('20240909', 661), ('20240910', 1595), ('20240911', 1093), ('20240912', 1152), ('20240913', 1075), ('20240914', 849), ('20240915', 719), ('20240916', 846), ('20240917', 652), ('20240918', 608), ('20240919', 684)]",-411,整体下降趋势
1620508940696584,这段话说得太对了,20281,738527,1404549072,1901,2018-12-22 00:15:56,"[('20240906', 5725), ('20240907', 11761), ('20240908', 7429), ('20240909', 6485), ('20240910', 8228), ('20240911', 6471), ('20240912', 6727), ('20240913', 7319), ('20240914', 5909), ('20240915', 6022), ('20240916', 5815), ('20240917', 5102), ('20240918', 6595), ('20240919', 8724)]",2999,整体上升趋势
1642132570673166,婚姻背叛,1857,10859,209024535,19248,2019-08-17 16:34:17,"[('20240906', 951), ('20240907', 835), ('20240908', 865), ('20240909', 696), ('20240910', 703), ('20240911', 1094), ('20240912', 881), ('20240913', 758), ('20240914', 711), ('20240915', 633), ('20240916', 759), ('20240917', 739), ('20240918', 738), ('20240919', 784)]",-167,整体下降趋势
1689683031690247,很真实的一段话句句扎心,1855,105139,177812308,1691,2021-01-23 13:09:52,"[('20240906', 918), ('20240907', 871), ('20240908', 823), ('20240909', 1012), ('20240910', 1237), ('20240911', 777), ('20240912', 742), ('20240913', 838), ('20240914', 787), ('20240915', 639), ('20240916', 690), ('20240917', 581), ('20240918', 619), ('20240919', 1058)]",140,整体上升趋势
1611628693875719,托尔斯泰,1853,2920,42486169,14550,2018-09-14 23:48:13,"[('20240906', 949), ('20240907', 519), ('20240908', 447), ('20240909', 455), ('20240910', 455), ('20240911', 359), ('20240912', 438), ('20240913', 303), ('20240914', 439), ('20240915', 640), ('20240916', 697), ('20240917', 516), ('20240918', 401), ('20240919', 355)]",-594,整体下降趋势
1718866814298120,梅朵读书,8158,7914,157630570,19917,2021-12-11 16:16:07,"[('20240906', 2787), ('20240907', 4484), ('20240908', 4513), ('20240909', 3233), ('20240910', 2726), ('20240911', 2047), ('20240912', 2070), ('20240913', 2242), ('20240914', 2093), ('20240915', 1968), ('20240916', 2035), ('20240917', 1674), ('20240918', 1426), ('20240919', 4710)]",1923,整体上升趋势
1642099364647940,先谋生再谋爱独立且自立,21352,1396274,1965027512,1407,2019-08-17 07:46:29,"[('20240906', 5236), ('20240907', 4426), ('20240908', 4614), ('20240909', 4188), ('20240910', 4605), ('20240911', 4860), ('20240912', 4284), ('20240913', 4451), ('20240914', 4294), ('20240915', 4615), ('20240916', 4138), ('20240917', 9397), ('20240918', 10146), ('20240919', 6193)]",957,整体上升趋势
1596622974612483,行动力,1847,13719,158369649,11543,2018-04-02 08:38:44,"[('20240906', 692), ('20240907', 673), ('20240908', 682), ('20240909', 836), ('20240910', 695), ('20240911', 698), ('20240912', 1034), ('20240913', 774), ('20240914', 635), ('20240915', 461), ('20240916', 529), ('20240917', 433), ('20240918', 573), ('20240919', 501)]",-191,整体下降趋势
1644266855253004,提前祝福大家中秋佳节快乐,1846,91,136299,1497,2019-09-10 05:57:49,"[('20240919', 24)]",0,无明显趋势变化
1667069324502031,舒婷致橡树,1846,792,26322659,33235,2020-05-18 23:34:47,"[('20240906', 342), ('20240907', 303), ('20240908', 458), ('20240909', 240), ('20240910', 348), ('20240911', 0), ('20240911', 367), ('20240912', 386), ('20240913', 355), ('20240914', 323), ('20240915', 425), ('20240916', 438), ('20240917', 282), ('20240918', 382), ('20240919', 279)]",-63,整体下降趋势
1597074107229187,过好自己的生活,1841,449501,455596909,1013,2018-04-07 08:09:17,"[('20240906', 1183), ('20240907', 1057), ('20240908', 941), ('20240909', 1230), ('20240910', 1000), ('20240911', 1027), ('20240912', 900), ('20240913', 894), ('20240914', 1025), ('20240915', 992), ('20240916', 957), ('20240917', 966), ('20240918', 968), ('20240919', 1017)]",-166,整体下降趋势
7390731513932810274,人生就是要relax,1833,2,1080972,540486,2024-07-12 12:54:29,"[('20240908', 7247), ('20240909', 4573), ('20240910', 1782), ('20240911', 0), ('20240911', 1073), ('20240912', 0), ('20240912', 1079), ('20240913', 891), ('20240914', 622), ('20240914', 0), ('20240915', 192), ('20240916', 156), ('20240917', 139), ('20240918', 0), ('20240918', 173), ('20240919', 126)]",-7121,整体下降趋势
1713416008907982,短短几句话道出了多少人的心声,15412,3303490,5494582310,1663,2021-10-12 12:14:08,"[('20240906', 5207), ('20240907', 11835), ('20240908', 8472), ('20240909', 13085), ('20240910', 7968), ('20240911', 4907), ('20240912', 4593), ('20240913', 4699), ('20240914', 4780), ('20240915', 4337), ('20240916', 3778), ('20240917', 3605), ('20240918', 4591), ('20240919', 6486)]",1279,整体上升趋势
